Meter number;Meter time;Settlement date of heat(kWh);Heat(kWh);Power(kW);Flow(m3/h);Total flow(m3);Inlet temperature(C);Outlet temperature(C);Total time;Read time;Status;
22178154;2023/04/19 08:08:21;0.09;0.09;0.00;0.00;0.02;14.47;14.51;0;2023/04/19 09:05:43;2002
22178133;2023/04/19 08:08:25;0.10;0.10;0.00;0.00;0.02;14.50;14.53;0;2023/04/19 09:06:04;2002
22178132;2023/04/19 08:09:13;0.10;0.10;0.00;0.00;0.02;14.51;14.55;0;2023/04/19 09:06:31;2002
22178131;2023/04/19 08:09:28;0.10;0.10;0.00;0.00;0.02;14.50;14.53;0;2023/04/19 09:06:49;2002
22178137;2023/04/19 08:10:18;0.10;0.10;0.00;0.00;0.02;14.47;14.50;0;2023/04/19 09:07:13;2002
22178247;2023/04/19 08:10:09;0.10;111.19;0.00;0.00;0.02;14.48;14.50;0;2023/04/19 09:07:37;2002
22178190;2023/04/19 08:10:26;0.10;0.10;0.00;0.00;0.02;14.48;14.52;0;2023/04/19 09:07:49;2002
0;FFFF;FFFF;FFFF;FFFF;FFFF;FFFF;FFFF;FFFF;FFFF;FFFF;FFFF;
